Class1,Property,object
http://data.gwsw.nl/1.6/totaal/AfstandTotEindpunt,isAspectOf,http://data.gwsw.nl/1.6/totaal/InlaatLeiding
http://data.gwsw.nl/1.6/totaal/Spoelklep,isPartOf,http://data.gwsw.nl/1.6/totaal/InlaatOppervlaktewater
http://data.gwsw.nl/1.6/totaal/Spoelklep,isPartOf,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Inspectieput,hasPart,http://data.gwsw.nl/1.6/totaal/InlaatRioolput
http://data.gwsw.nl/1.6/totaal/Inspectieput,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel
http://data.gwsw.nl/1.6/totaal/Inspectieput,hasPart,http://data.gwsw.nl/1.6/totaal/Zonk
http://data.gwsw.nl/1.6/totaal/AfstandTotBovenzijdePut,isAspectOf,http://data.gwsw.nl/1.6/totaal/InlaatRioolput
http://data.gwsw.nl/1.6/totaal/Zonk,isPartOf,http://data.gwsw.nl/1.6/totaal/Inspectieput
http://data.gwsw.nl/1.6/totaal/Zonk,isPartOf,https://data.crow.nl/imbor/def/1CF6DB5D-903F-4B80-96A4-72A8C3E095BA
http://data.gwsw.nl/1.6/totaal/Drempelniveau,isAspectOf,http://data.gwsw.nl/1.6/totaal/Overstortdrempel
http://data.gwsw.nl/1.6/totaal/Drempelniveau,hasAspect,https://data.crow.nl/imbor/def/8AB0AC02-EE94-4086-9B14-D53EDE3C4101
http://data.gwsw.nl/1.6/totaal/Drempelniveau,isAspectOf,http://data.gwsw.nl/1.6/totaal/Stuwmuur
http://data.gwsw.nl/1.6/totaal/Kabelorientatie,isAspectOf,https://data.crow.nl/imbor/def/80F7DB6C-0E53-4F15-91C1-88C69455D150
http://data.gwsw.nl/1.6/totaal/Kabelorientatie,hasAspect,https://data.crow.nl/imbor/def/F8E7183C-E1EC-40C4-B0B0-C77052851B30
http://data.gwsw.nl/1.6/totaal/Stankscherm,isPartOf,http://data.gwsw.nl/1.6/totaal/Kolk
http://data.gwsw.nl/1.6/totaal/Aansluitingszijde,isAspectOf,http://data.gwsw.nl/1.6/totaal/Kolk
http://data.gwsw.nl/1.6/totaal/Uitklimvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Kolk
http://data.gwsw.nl/1.6/totaal/Kolkaansluitleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Kolkaansluiting
http://data.gwsw.nl/1.6/totaal/Zuiveringsreservoir,isPartOf,http://data.gwsw.nl/1.6/totaal/KwetsbaarGebied
http://data.gwsw.nl/1.6/totaal/Zuiveringsreservoir,hasPart,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/Filterput,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Filterput,hasPart,http://data.gwsw.nl/1.6/totaal/Lamellenafscheider
http://data.gwsw.nl/1.6/totaal/Filterput,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Pigging_installatie,hasPart,http://data.gwsw.nl/1.6/totaal/Lanceerpunt
http://data.gwsw.nl/1.6/totaal/Pigging_installatie,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleidingsysteem
http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening
http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/Bergbezinkleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Schuif,isPartOf,http://data.gwsw.nl/1.6/totaal/Bergbezinkbassin
http://data.gwsw.nl/1.6/totaal/Schuif,isPartOf,http://data.gwsw.nl/1.6/totaal/Ledigingsvoorziening
http://data.gwsw.nl/1.6/totaal/Schuif,isPartOf,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Schuif,hasPart,http://data.gwsw.nl/1.6/totaal/Spindel
http://data.gwsw.nl/1.6/totaal/HydraulischRioleringsmodel,hasPart,http://data.gwsw.nl/1.6/totaal/Leidingorientatie
http://data.gwsw.nl/1.6/totaal/HydraulischRioleringsmodel,hasPart,http://data.gwsw.nl/1.6/totaal/Putorientatie
http://data.gwsw.nl/1.6/totaal/HydraulischRioleringsmodel,isRepresentationOf,http://data.gwsw.nl/1.6/totaal/Rioolstelsel
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Lining
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportleiding,hasAspect,http://data.gwsw.nl/1.6/totaal/ProfielLeiding
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Ontluchtingsleiding
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Waterslagvoorziening
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Persleiding
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolgemaal
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,isPartOf,http://data.gwsw.nl/1.6/totaal/Afvalwatersysteem
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Lozingspunt
http://data.gwsw.nl/1.6/totaal/Persleidingsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Pigging_installatie
http://data.gwsw.nl/1.6/totaal/Luchtpersgemaal,isPartOf,http://data.gwsw.nl/1.6/totaal/Luchtpersriolering
http://data.gwsw.nl/1.6/totaal/Luchtpersleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Luchtpersriolering
http://data.gwsw.nl/1.6/totaal/Doorspuitput,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischRioolstelsel
http://data.gwsw.nl/1.6/totaal/Doorspuitput,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Standmeter,isPartOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/NiveauBenedenstroomsOpenen,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/NiveauBenedenstroomsSluiten,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/NiveauBovenstroomsOpenen,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/NiveauBovenstroomsSluiten,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/StopcodeStroomgroep,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/StandaardAfsluiterstand,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeAfsluiter
http://data.gwsw.nl/1.6/totaal/Drukklasse,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeRioolleiding
http://data.gwsw.nl/1.6/totaal/Drukklasse,isAspectOf,http://data.gwsw.nl/1.6/totaal/MechanischeTransportleiding
http://data.gwsw.nl/1.6/totaal/Drukklasse,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolleiding
http://data.gwsw.nl/1.6/totaal/Drukklasse,isAspectOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/Drukklasse,isAspectOf,https://data.crow.nl/imbor/def/9E026BB2-3153-4E89-93C8-B08867329B3E
http://data.gwsw.nl/1.6/totaal/Meetpunt,hasAspect,https://data.crow.nl/imbor/def/BDB53BB7-DEFC-4055-B047-271C5EDDA82A
http://data.gwsw.nl/1.6/totaal/Meetpunt,isAspectOf,http://data.gwsw.nl/1.6/totaal/Meetinstrument
http://data.gwsw.nl/1.6/totaal/GemaalNatteOpstelling,hasPart,http://data.gwsw.nl/1.6/totaal/NattePompkelder
http://data.gwsw.nl/1.6/totaal/ExterneOverstortconstructie,hasAspect,http://data.gwsw.nl/1.6/totaal/NiveauBuitenwater
http://data.gwsw.nl/1.6/totaal/Olie__benzineafvangput,hasAspect,http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit
http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit,isAspectOf,http://data.gwsw.nl/1.6/totaal/Olie__benzineafvangput
http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit,isAspectOf,http://data.gwsw.nl/1.6/totaal/Vetvangput
http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit,isAspectOf,http://data.gwsw.nl/1.6/totaal/Zandvangput
http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit,isAspectOf,http://data.gwsw.nl/1.6/totaal/Slibvangput
http://data.gwsw.nl/1.6/totaal/ProfielOpenLeiding,isAspectOf,http://data.gwsw.nl/1.6/totaal/OpenLeiding
http://data.gwsw.nl/1.6/totaal/ProfielOpenLeiding,isAspectOf,https://data.crow.nl/imbor/def/AAAD83EB-D568-4CF3-8F76-A26E51CC0714
http://data.gwsw.nl/1.6/totaal/Vetvangput,hasAspect,http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit
http://data.gwsw.nl/1.6/totaal/Zandvangput,hasAspect,http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit
http://data.gwsw.nl/1.6/totaal/Slibvangput,hasAspect,http://data.gwsw.nl/1.6/totaal/Opvangcapaciteit
http://data.gwsw.nl/1.6/totaal/Bergingsleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/Bergingsleiding,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Terugslagklep,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortput
http://data.gwsw.nl/1.6/totaal/Terugslagklep,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/Duikschot,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortput
http://data.gwsw.nl/1.6/totaal/Duikschot,isPartOf,http://data.gwsw.nl/1.6/totaal/VerbeterdeOverstortput
http://data.gwsw.nl/1.6/totaal/Duikschot,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortconstructie
http://data.gwsw.nl/1.6/totaal/VrijeOverstorthoogte,isAspectOf,http://data.gwsw.nl/1.6/totaal/Overstortdrempel
http://data.gwsw.nl/1.6/totaal/VrijeOverstorthoogte,isAspectOf,http://data.gwsw.nl/1.6/totaal/Stuwmuur
http://data.gwsw.nl/1.6/totaal/Afvoercoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Stuwmuur
http://data.gwsw.nl/1.6/totaal/Afvoercoefficient,isAspectOf,http://data.gwsw.nl/1.6/totaal/Overstortdrempel
http://data.gwsw.nl/1.6/totaal/Slokop,hasPart,http://data.gwsw.nl/1.6/totaal/Overstortdrempel
http://data.gwsw.nl/1.6/totaal/Overstortbemaling,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortput
http://data.gwsw.nl/1.6/totaal/Overstortbemaling,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolgemaal
http://data.gwsw.nl/1.6/totaal/Overstortbemaling,hasAspect,http://data.gwsw.nl/1.6/totaal/Constructieonderdeelorientatie
http://data.gwsw.nl/1.6/totaal/Overstortbemaling,hasPart,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Perceelaansluiting
http://data.gwsw.nl/1.6/totaal/Perceelaansluitleiding,hasConnection,http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt
http://data.gwsw.nl/1.6/totaal/Beerput,hasConnection,http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt
http://data.gwsw.nl/1.6/totaal/Helofytenfilter,hasConnection,http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt
http://data.gwsw.nl/1.6/totaal/Lozingsvergunningnummer,isAspectOf,http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt
http://data.gwsw.nl/1.6/totaal/Lozingsvergunningnummer,isAspectOf,http://data.gwsw.nl/1.6/totaal/Overnamepunt
http://data.gwsw.nl/1.6/totaal/Lozingseisen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Perceelaansluitpunt
http://data.gwsw.nl/1.6/totaal/Lozingseisen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Overnamepunt
http://data.gwsw.nl/1.6/totaal/Leidingsegment,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleiding
http://data.gwsw.nl/1.6/totaal/Ontluchtingsleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleidingsysteem
http://data.gwsw.nl/1.6/totaal/AanslagniveauBenedenstrooms,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/AfslagniveauBenedenstrooms,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/AanslagniveauBovenstrooms,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/AfslagniveauBovenstrooms,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Pompcapaciteit,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Motorvermogen,isAspectOf,http://data.gwsw.nl/1.6/totaal/Pomp
http://data.gwsw.nl/1.6/totaal/Stankfilter,isPartOf,http://data.gwsw.nl/1.6/totaal/Pompput
http://data.gwsw.nl/1.6/totaal/Drukrioleringspomp,isPartOf,http://data.gwsw.nl/1.6/totaal/Pompunit
http://data.gwsw.nl/1.6/totaal/Injectiepunt,isAspectOf,http://data.gwsw.nl/1.6/totaal/Tubelure
http://data.gwsw.nl/1.6/totaal/Injectiepunt,hasAspect,https://data.crow.nl/imbor/def/BDB53BB7-DEFC-4055-B047-271C5EDDA82A
http://data.gwsw.nl/1.6/totaal/Bekabeling,isPartOf,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://data.gwsw.nl/1.6/totaal/Bekabeling,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolleiding
http://data.gwsw.nl/1.6/totaal/Knevelvoorziening,isPartOf,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/Ontluchtingsunit,isPartOf,http://data.gwsw.nl/1.6/totaal/Putdeksel
http://data.gwsw.nl/1.6/totaal/BergendOppervlak,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/BergendOppervlak,isAspectOf,http://data.gwsw.nl/1.6/totaal/Reservoir
http://data.gwsw.nl/1.6/totaal/BergendOppervlak,isAspectOf,https://data.crow.nl/imbor/def/5B5F0762-D8CA-4B00-BEA0-022AEB187FC6
http://data.gwsw.nl/1.6/totaal/BergendOppervlak,isAspectOf,https://data.crow.nl/imbor/def/ACB230E4-46DA-4CF1-806E-01D4753DEBF7
http://data.gwsw.nl/1.6/totaal/BergendOppervlak,isAspectOf,https://data.crow.nl/imbor/def/F9DEC4A8-3B9B-4AC7-8128-6C3C78CBB736
http://data.gwsw.nl/1.6/totaal/OpeningInWand,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwconstructie
http://data.gwsw.nl/1.6/totaal/OpeningInWand,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwput
http://data.gwsw.nl/1.6/totaal/OpeningInWand,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolafsluiter
http://data.gwsw.nl/1.6/totaal/SDR_waarde,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolleiding
http://data.gwsw.nl/1.6/totaal/SDR_waarde,isAspectOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/BCBbb,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolleiding
http://data.gwsw.nl/1.6/totaal/BCBbb,isPartOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/Warmtewinningsnet,hasPart,http://data.gwsw.nl/1.6/totaal/Rioolleiding
http://data.gwsw.nl/1.6/totaal/LengteToegang,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/Maaiveldschematisering,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/ContinueLozing,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/ContinueLozing,isAspectOf,http://data.gwsw.nl/1.6/totaal/VrijvervalRioolleiding
http://data.gwsw.nl/1.6/totaal/Putschacht,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/Bodemprofiel,isAspectOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/Roostergoot,hasPart,https://data.crow.nl/imbor/def/4E8D3195-7824-4559-8D6B-1B92062D1A34
http://data.gwsw.nl/1.6/totaal/Opvangput,hasPart,https://data.crow.nl/imbor/def/4E8D3195-7824-4559-8D6B-1B92062D1A34
http://data.gwsw.nl/1.6/totaal/BelastingklasseDIN19580_EN1433,isAspectOf,https://data.crow.nl/imbor/def/4E8D3195-7824-4559-8D6B-1B92062D1A34
http://data.gwsw.nl/1.6/totaal/BelastingklasseDIN19580_EN1433,isAspectOf,https://data.crow.nl/imbor/def/ACB230E4-46DA-4CF1-806E-01D4753DEBF7
http://data.gwsw.nl/1.6/totaal/DubbelkerendeSpindelschuif,hasPart,http://data.gwsw.nl/1.6/totaal/Spindel
http://data.gwsw.nl/1.6/totaal/EnkelkerendeSpindelschuif,hasPart,http://data.gwsw.nl/1.6/totaal/Spindel
http://data.gwsw.nl/1.6/totaal/InlaatOppervlaktewater,hasPart,http://data.gwsw.nl/1.6/totaal/Spoelklep
http://data.gwsw.nl/1.6/totaal/Spoelleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Spoelvoorziening
http://data.gwsw.nl/1.6/totaal/Steenwolkoffer,hasPart,http://data.gwsw.nl/1.6/totaal/Steenwolblok
http://data.gwsw.nl/1.6/totaal/Steenwolblok,isPartOf,http://data.gwsw.nl/1.6/totaal/Steenwolkoffer
http://data.gwsw.nl/1.6/totaal/Stuwklep,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwconstructie
http://data.gwsw.nl/1.6/totaal/Stuwklep,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwput
http://data.gwsw.nl/1.6/totaal/Wervelventiel,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwconstructie
http://data.gwsw.nl/1.6/totaal/Wervelventiel,isPartOf,http://data.gwsw.nl/1.6/totaal/Stuwput
http://data.gwsw.nl/1.6/totaal/Coating,isPartOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/Coating,isPartOf,http://data.gwsw.nl/1.6/totaal/Rioolput
http://data.gwsw.nl/1.6/totaal/KathodischeBescherming,isAspectOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/Uitlaatconstructie,hasAspect,http://data.gwsw.nl/1.6/totaal/UitlaatPunt
http://data.gwsw.nl/1.6/totaal/Vacuumopslagtank,isPartOf,http://data.gwsw.nl/1.6/totaal/Vacuumriolering
http://data.gwsw.nl/1.6/totaal/Vacuumleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Vacuumriolering
http://data.gwsw.nl/1.6/totaal/Vacuumpompstation,isPartOf,http://data.gwsw.nl/1.6/totaal/Vacuumriolering
http://data.gwsw.nl/1.6/totaal/Luik,hasPart,http://data.gwsw.nl/1.6/totaal/Veiligheidsrooster
http://data.gwsw.nl/1.6/totaal/VerbeterdGescheidenStelsel,hasPart,http://data.gwsw.nl/1.6/totaal/VerbeterdHemelwaterstelsel
http://data.gwsw.nl/1.6/totaal/Vijzelpomp,isPartOf,http://data.gwsw.nl/1.6/totaal/Vijzelgemaal
http://data.gwsw.nl/1.6/totaal/Vijzelgemaal,hasPart,http://data.gwsw.nl/1.6/totaal/Vijzelpomp
http://data.gwsw.nl/1.6/totaal/Drainageput,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalDrainagestelsel
http://data.gwsw.nl/1.6/totaal/Doorspoelput,isPartOf,http://data.gwsw.nl/1.6/totaal/VrijvervalDrainagestelsel
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/Inspectieput
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel,hasPart,http://data.gwsw.nl/1.6/totaal/VrijvervalTransportleiding
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel,isPartOf,http://data.gwsw.nl/1.6/totaal/Transportsysteem
http://data.gwsw.nl/1.6/totaal/VrijvervalTransportstelsel,isPartOf,http://data.gwsw.nl/1.6/totaal/Afvalwatersysteem
http://data.gwsw.nl/1.6/totaal/VrijvervalLeidingsegment,isPartOf,http://data.gwsw.nl/1.6/totaal/Transportrioolleiding
http://data.gwsw.nl/1.6/totaal/Transportsysteem,isPartOf,http://data.gwsw.nl/1.6/totaal/Zuiveringsgebied
http://data.gwsw.nl/1.6/totaal/Transportsysteem,isInputOf,http://data.gwsw.nl/1.6/totaal/RTC_sturing
http://data.gwsw.nl/1.6/totaal/Transportsysteem,hasPart,http://data.gwsw.nl/1.6/totaal/Transportstelsel
http://data.gwsw.nl/1.6/totaal/LateraalDebietDWA,isAspectOf,http://data.gwsw.nl/1.6/totaal/Vuilwaterriool
http://data.gwsw.nl/1.6/totaal/Retentiewaarde,isAspectOf,http://data.gwsw.nl/1.6/totaal/Wadi
http://data.gwsw.nl/1.6/totaal/KwetsbaarGebied,hasPart,http://data.gwsw.nl/1.6/totaal/Zuiveringsreservoir
http://data.gwsw.nl/1.6/totaal/Stankafsluiter,hasAspect,http://data.gwsw.nl/1.6/totaal/Appendage_orientatie
http://data.gwsw.nl/1.6/totaal/Transportrioolleiding,hasPart,http://data.gwsw.nl/1.6/totaal/VrijvervalLeidingsegment
http://data.gwsw.nl/1.6/totaal/Debietmeter,isPartOf,http://data.gwsw.nl/1.6/totaal/Persleiding
http://data.gwsw.nl/1.6/totaal/Drainaansluitleiding,isPartOf,http://data.gwsw.nl/1.6/totaal/Aansluiting
http://data.gwsw.nl/1.6/totaal/Drainagegemaal,isPartOf,http://data.gwsw.nl/1.6/totaal/Drainagestelsel
http://data.gwsw.nl/1.6/totaal/Drukmeter,isPartOf,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
http://data.gwsw.nl/1.6/totaal/Drukmeter,isPartOf,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/Drukmeter,isPartOf,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://data.gwsw.nl/1.6/totaal/Duikerput,isPartOf,http://data.gwsw.nl/1.6/totaal/Duikerstelsel
http://data.gwsw.nl/1.6/totaal/Kwaliteitssensor,isPartOf,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
http://data.gwsw.nl/1.6/totaal/Kwaliteitssensor,isPartOf,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/Kwaliteitssensor,isPartOf,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://data.gwsw.nl/1.6/totaal/Vetafscheider,hasAspect,http://data.gwsw.nl/1.6/totaal/Appendage_orientatie
http://data.gwsw.nl/1.6/totaal/Slibafscheider,hasAspect,http://data.gwsw.nl/1.6/totaal/Appendage_orientatie
http://data.gwsw.nl/1.6/totaal/Overstortmeter,isPartOf,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
http://data.gwsw.nl/1.6/totaal/Overstortmeter,isPartOf,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/Overstortmeter,isPartOf,http://data.gwsw.nl/1.6/totaal/Overstortput
http://data.gwsw.nl/1.6/totaal/Regenmeter,isPartOf,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
http://data.gwsw.nl/1.6/totaal/VerholenGoot,isRepresentationOf,http://data.gwsw.nl/1.6/totaal/Goot
http://data.gwsw.nl/1.6/totaal/Waterniveaumeter,isPartOf,http://data.gwsw.nl/1.6/totaal/Compartiment
http://data.gwsw.nl/1.6/totaal/Waterniveaumeter,isPartOf,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://data.gwsw.nl/1.6/totaal/Vuilvangrooster,hasAspect,http://data.gwsw.nl/1.6/totaal/Appendage_orientatie
http://data.gwsw.nl/1.6/totaal/VerdektePut,isAspectOf,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://data.gwsw.nl/1.6/totaal/AfvoerDWA_situatie,hasAspect,https://data.crow.nl/imbor/def/8AB0AC02-EE94-4086-9B14-D53EDE3C4101
http://data.gwsw.nl/1.6/totaal/AfvoerDWA_situatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://data.gwsw.nl/1.6/totaal/AfvoerHWA_situatie,hasAspect,https://data.crow.nl/imbor/def/8AB0AC02-EE94-4086-9B14-D53EDE3C4101
http://data.gwsw.nl/1.6/totaal/AfvoerHWA_situatie,isAspectOf,http://data.gwsw.nl/1.6/totaal/Transportleiding
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,http://data.gwsw.nl/1.6/totaal/Aansluiting
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,http://modellen.geostandaarden.nl/def/nen3610-2022#Leiding
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,https://data.crow.nl/imbor/def/B7168388-9EB9-4C95-B35E-1BA2660849E8
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,http://data.gwsw.nl/1.6/totaal/Stelsel
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,hasPart,http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte
http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte,isPartOf,http://modellen.geostandaarden.nl/def/nen3610-2022#RegistratieveRuimte
http://modellen.geostandaarden.nl/def/nen3610-2022#Bodem,hasAspect,https://data.crow.nl/imbor/def/220B6CFB-9737-451B-A353-974FF6A6929F
http://modellen.geostandaarden.nl/def/nen3610-2022#Bodem,hasPart,https://data.crow.nl/imbor/def/FFA16BB2-FA5A-49F1-B3E8-794499B02785
